"sciname","localityID","aphiaID","Count","url","scientificname","authority","status","unacceptreason","taxonRankID","rank","valid_AphiaID","valid_name","valid_authority","parentNameUsageID","kingdom","phylum","class","order","family","genus","citation","lsid","isMarine","isBrackish","isFreshwater","isTerrestrial","isExtinct","match_type","modified","country","verbatimLocality","larva_other","adult","larva"
"perophora japonica","SCH07",103758,0,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=103758","Perophora japonica","Oka, 1927","accepted",NA,220,"Species",103758,"Perophora japonica","Oka, 1927",103504,"Animalia","Chordata","Ascidiacea","Phlebobranchia","Perophoridae","Perophora","Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2024). Ascidiacea World Database. Perophora japonica Oka, 1927. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=103758 on 2024-09-11","urn:lsid:marinespecies.org:taxname:103758",1,NA,0,0,NA,"exact","2007-12-05T12:32:01.097Z","Scotland","Sannick",NA,"macrobenthos","zooplankton"
"perophora japonica","SCH08",103758,0,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=103758","Perophora japonica","Oka, 1927","accepted",NA,220,"Species",103758,"Perophora japonica","Oka, 1927",103504,"Animalia","Chordata","Ascidiacea","Phlebobranchia","Perophoridae","Perophora","Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2024). Ascidiacea World Database. Perophora japonica Oka, 1927. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=103758 on 2024-09-11","urn:lsid:marinespecies.org:taxname:103758",1,NA,0,0,NA,"exact","2007-12-05T12:32:01.097Z","Scotland","Wick",NA,"macrobenthos","zooplankton"
"perophora japonica","SW01",103758,0,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=103758","Perophora japonica","Oka, 1927","accepted",NA,220,"Species",103758,"Perophora japonica","Oka, 1927",103504,"Animalia","Chordata","Ascidiacea","Phlebobranchia","Perophoridae","Perophora","Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2024). Ascidiacea World Database. Perophora japonica Oka, 1927. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=103758 on 2024-09-11","urn:lsid:marinespecies.org:taxname:103758",1,NA,0,0,NA,"exact","2007-12-05T12:32:01.097Z","South Wales","Aberystwyth",NA,"macrobenthos","zooplankton"
"perophora japonica","SW02",103758,0,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=103758","Perophora japonica","Oka, 1927","accepted",NA,220,"Species",103758,"Perophora japonica","Oka, 1927",103504,"Animalia","Chordata","Ascidiacea","Phlebobranchia","Perophoridae","Perophora","Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2024). Ascidiacea World Database. Perophora japonica Oka, 1927. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=103758 on 2024-09-11","urn:lsid:marinespecies.org:taxname:103758",1,NA,0,0,NA,"exact","2007-12-05T12:32:01.097Z","South Wales","Neyland",NA,"macrobenthos","zooplankton"
"perophora japonica","SW03",103758,0,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=103758","Perophora japonica","Oka, 1927","accepted",NA,220,"Species",103758,"Perophora japonica","Oka, 1927",103504,"Animalia","Chordata","Ascidiacea","Phlebobranchia","Perophoridae","Perophora","Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2024). Ascidiacea World Database. Perophora japonica Oka, 1927. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=103758 on 2024-09-11","urn:lsid:marinespecies.org:taxname:103758",1,NA,0,0,NA,"exact","2007-12-05T12:32:01.097Z","South Wales","Broad Haven",NA,"macrobenthos","zooplankton"
"perophora japonica","SW05",103758,0,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=103758","Perophora japonica","Oka, 1927","accepted",NA,220,"Species",103758,"Perophora japonica","Oka, 1927",103504,"Animalia","Chordata","Ascidiacea","Phlebobranchia","Perophoridae","Perophora","Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2024). Ascidiacea World Database. Perophora japonica Oka, 1927. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=103758 on 2024-09-11","urn:lsid:marinespecies.org:taxname:103758",1,NA,0,0,NA,"exact","2007-12-05T12:32:01.097Z","South Wales","West Angle",NA,"macrobenthos","zooplankton"
"perophora japonica","SW06",103758,0,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=103758","Perophora japonica","Oka, 1927","accepted",NA,220,"Species",103758,"Perophora japonica","Oka, 1927",103504,"Animalia","Chordata","Ascidiacea","Phlebobranchia","Perophoridae","Perophora","Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2024). Ascidiacea World Database. Perophora japonica Oka, 1927. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=103758 on 2024-09-11","urn:lsid:marinespecies.org:taxname:103758",1,NA,0,0,NA,"exact","2007-12-05T12:32:01.097Z","South Wales","Monkstone Point",NA,"macrobenthos","zooplankton"
"perophora japonica","SW07",103758,0,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=103758","Perophora japonica","Oka, 1927","accepted",NA,220,"Species",103758,"Perophora japonica","Oka, 1927",103504,"Animalia","Chordata","Ascidiacea","Phlebobranchia","Perophoridae","Perophora","Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2024). Ascidiacea World Database. Perophora japonica Oka, 1927. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=103758 on 2024-09-11","urn:lsid:marinespecies.org:taxname:103758",1,NA,0,0,NA,"exact","2007-12-05T12:32:01.097Z","South Wales","Dale Jetty",NA,"macrobenthos","zooplankton"
"phorcus lineatus","CN01",689176,6.00000043429426,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176","Phorcus lineatus","(da Costa, 1778)","accepted",NA,220,"Species",689176,"Phorcus lineatus","(da Costa, 1778)",138595,"Animalia","Mollusca","Gastropoda","Trochida","Trochidae","Phorcus","MolluscaBase eds. (2024). MolluscaBase. Phorcus lineatus (da Costa, 1778). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176 on 2024-09-11","urn:lsid:marinespecies.org:taxname:689176",1,NA,NA,NA,NA,"exact","2012-09-06T20:46:31.440Z","Southwest England","Lizard Point",NA,"benthos",NA
"phorcus lineatus","CN02",689176,6.00000043429426,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176","Phorcus lineatus","(da Costa, 1778)","accepted",NA,220,"Species",689176,"Phorcus lineatus","(da Costa, 1778)",138595,"Animalia","Mollusca","Gastropoda","Trochida","Trochidae","Phorcus","MolluscaBase eds. (2024). MolluscaBase. Phorcus lineatus (da Costa, 1778). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176 on 2024-09-11","urn:lsid:marinespecies.org:taxname:689176",1,NA,NA,NA,NA,"exact","2012-09-06T20:46:31.440Z","Southwest England","Sennen Cove",NA,"benthos",NA
"phorcus lineatus","CN03",689176,6.00000043429426,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176","Phorcus lineatus","(da Costa, 1778)","accepted",NA,220,"Species",689176,"Phorcus lineatus","(da Costa, 1778)",138595,"Animalia","Mollusca","Gastropoda","Trochida","Trochidae","Phorcus","MolluscaBase eds. (2024). MolluscaBase. Phorcus lineatus (da Costa, 1778). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176 on 2024-09-11","urn:lsid:marinespecies.org:taxname:689176",1,NA,NA,NA,NA,"exact","2012-09-06T20:46:31.440Z","Southwest England","Looe",NA,"benthos",NA
"phorcus lineatus","CN04",689176,0,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176","Phorcus lineatus","(da Costa, 1778)","accepted",NA,220,"Species",689176,"Phorcus lineatus","(da Costa, 1778)",138595,"Animalia","Mollusca","Gastropoda","Trochida","Trochidae","Phorcus","MolluscaBase eds. (2024). MolluscaBase. Phorcus lineatus (da Costa, 1778). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176 on 2024-09-11","urn:lsid:marinespecies.org:taxname:689176",1,NA,NA,NA,NA,"exact","2012-09-06T20:46:31.440Z","Southwest England","St Ives",NA,"benthos",NA
"phorcus lineatus","CN05",689176,6.00000043429426,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176","Phorcus lineatus","(da Costa, 1778)","accepted",NA,220,"Species",689176,"Phorcus lineatus","(da Costa, 1778)",138595,"Animalia","Mollusca","Gastropoda","Trochida","Trochidae","Phorcus","MolluscaBase eds. (2024). MolluscaBase. Phorcus lineatus (da Costa, 1778). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176 on 2024-09-11","urn:lsid:marinespecies.org:taxname:689176",1,NA,NA,NA,NA,"exact","2012-09-06T20:46:31.440Z","Southwest England","Trevone",NA,"benthos",NA
"phorcus lineatus","NE01",689176,0,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176","Phorcus lineatus","(da Costa, 1778)","accepted",NA,220,"Species",689176,"Phorcus lineatus","(da Costa, 1778)",138595,"Animalia","Mollusca","Gastropoda","Trochida","Trochidae","Phorcus","MolluscaBase eds. (2024). MolluscaBase. Phorcus lineatus (da Costa, 1778). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176 on 2024-09-11","urn:lsid:marinespecies.org:taxname:689176",1,NA,NA,NA,NA,"exact","2012-09-06T20:46:31.440Z","Northeast England","Filey Brigg",NA,"benthos",NA
"phorcus lineatus","NE02",689176,0,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176","Phorcus lineatus","(da Costa, 1778)","accepted",NA,220,"Species",689176,"Phorcus lineatus","(da Costa, 1778)",138595,"Animalia","Mollusca","Gastropoda","Trochida","Trochidae","Phorcus","MolluscaBase eds. (2024). MolluscaBase. Phorcus lineatus (da Costa, 1778). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176 on 2024-09-11","urn:lsid:marinespecies.org:taxname:689176",1,NA,NA,NA,NA,"exact","2012-09-06T20:46:31.440Z","Northeast England","Scalby Mills",NA,"benthos",NA
"phorcus lineatus","NE03",689176,0,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176","Phorcus lineatus","(da Costa, 1778)","accepted",NA,220,"Species",689176,"Phorcus lineatus","(da Costa, 1778)",138595,"Animalia","Mollusca","Gastropoda","Trochida","Trochidae","Phorcus","MolluscaBase eds. (2024). MolluscaBase. Phorcus lineatus (da Costa, 1778). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176 on 2024-09-11","urn:lsid:marinespecies.org:taxname:689176",1,NA,NA,NA,NA,"exact","2012-09-06T20:46:31.440Z","Northeast England","Rumbling Kern",NA,"benthos",NA
"phorcus lineatus","NE04",689176,0,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176","Phorcus lineatus","(da Costa, 1778)","accepted",NA,220,"Species",689176,"Phorcus lineatus","(da Costa, 1778)",138595,"Animalia","Mollusca","Gastropoda","Trochida","Trochidae","Phorcus","MolluscaBase eds. (2024). MolluscaBase. Phorcus lineatus (da Costa, 1778). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176 on 2024-09-11","urn:lsid:marinespecies.org:taxname:689176",1,NA,NA,NA,NA,"exact","2012-09-06T20:46:31.440Z","Northeast England","Newton Point",NA,"benthos",NA
"phorcus lineatus","NE05",689176,0,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176","Phorcus lineatus","(da Costa, 1778)","accepted",NA,220,"Species",689176,"Phorcus lineatus","(da Costa, 1778)",138595,"Animalia","Mollusca","Gastropoda","Trochida","Trochidae","Phorcus","MolluscaBase eds. (2024). MolluscaBase. Phorcus lineatus (da Costa, 1778). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176 on 2024-09-11","urn:lsid:marinespecies.org:taxname:689176",1,NA,NA,NA,NA,"exact","2012-09-06T20:46:31.440Z","Northeast England","Castlehead Rocks",NA,"benthos",NA
"phorcus lineatus","NW01",689176,0,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176","Phorcus lineatus","(da Costa, 1778)","accepted",NA,220,"Species",689176,"Phorcus lineatus","(da Costa, 1778)",138595,"Animalia","Mollusca","Gastropoda","Trochida","Trochidae","Phorcus","MolluscaBase eds. (2024). MolluscaBase. Phorcus lineatus (da Costa, 1778). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176 on 2024-09-11","urn:lsid:marinespecies.org:taxname:689176",1,NA,NA,NA,NA,"exact","2012-09-06T20:46:31.440Z","North Wales","Little Orme",NA,"benthos",NA
"phorcus lineatus","NW02",689176,5.0000043429231,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176","Phorcus lineatus","(da Costa, 1778)","accepted",NA,220,"Species",689176,"Phorcus lineatus","(da Costa, 1778)",138595,"Animalia","Mollusca","Gastropoda","Trochida","Trochidae","Phorcus","MolluscaBase eds. (2024). MolluscaBase. Phorcus lineatus (da Costa, 1778). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176 on 2024-09-11","urn:lsid:marinespecies.org:taxname:689176",1,NA,NA,NA,NA,"exact","2012-09-06T20:46:31.440Z","North Wales","Great Orme East",NA,"benthos",NA
"phorcus lineatus","NW03",689176,4.00004342727686,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176","Phorcus lineatus","(da Costa, 1778)","accepted",NA,220,"Species",689176,"Phorcus lineatus","(da Costa, 1778)",138595,"Animalia","Mollusca","Gastropoda","Trochida","Trochidae","Phorcus","MolluscaBase eds. (2024). MolluscaBase. Phorcus lineatus (da Costa, 1778). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176 on 2024-09-11","urn:lsid:marinespecies.org:taxname:689176",1,NA,NA,NA,NA,"exact","2012-09-06T20:46:31.440Z","North Wales","Menai Bridge",NA,"benthos",NA
"phorcus lineatus","NW04",689176,6.00000043429426,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176","Phorcus lineatus","(da Costa, 1778)","accepted",NA,220,"Species",689176,"Phorcus lineatus","(da Costa, 1778)",138595,"Animalia","Mollusca","Gastropoda","Trochida","Trochidae","Phorcus","MolluscaBase eds. (2024). MolluscaBase. Phorcus lineatus (da Costa, 1778). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176 on 2024-09-11","urn:lsid:marinespecies.org:taxname:689176",1,NA,NA,NA,NA,"exact","2012-09-06T20:46:31.440Z","North Wales","Porth Swtan",NA,"benthos",NA
"phorcus lineatus","NW05",689176,6.00000043429426,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176","Phorcus lineatus","(da Costa, 1778)","accepted",NA,220,"Species",689176,"Phorcus lineatus","(da Costa, 1778)",138595,"Animalia","Mollusca","Gastropoda","Trochida","Trochidae","Phorcus","MolluscaBase eds. (2024). MolluscaBase. Phorcus lineatus (da Costa, 1778). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176 on 2024-09-11","urn:lsid:marinespecies.org:taxname:689176",1,NA,NA,NA,NA,"exact","2012-09-06T20:46:31.440Z","North Wales","Rhosneigr",NA,"benthos",NA
"phorcus lineatus","NW06",689176,0,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176","Phorcus lineatus","(da Costa, 1778)","accepted",NA,220,"Species",689176,"Phorcus lineatus","(da Costa, 1778)",138595,"Animalia","Mollusca","Gastropoda","Trochida","Trochidae","Phorcus","MolluscaBase eds. (2024). MolluscaBase. Phorcus lineatus (da Costa, 1778). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176 on 2024-09-11","urn:lsid:marinespecies.org:taxname:689176",1,NA,NA,NA,NA,"exact","2012-09-06T20:46:31.440Z","North Wales","Porth Oer",NA,"benthos",NA
"phorcus lineatus","SCH01",689176,0,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176","Phorcus lineatus","(da Costa, 1778)","accepted",NA,220,"Species",689176,"Phorcus lineatus","(da Costa, 1778)",138595,"Animalia","Mollusca","Gastropoda","Trochida","Trochidae","Phorcus","MolluscaBase eds. (2024). MolluscaBase. Phorcus lineatus (da Costa, 1778). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176 on 2024-09-11","urn:lsid:marinespecies.org:taxname:689176",1,NA,NA,NA,NA,"exact","2012-09-06T20:46:31.440Z","Scotland","Scourie",NA,"benthos",NA
"phorcus lineatus","SCH02",689176,0,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176","Phorcus lineatus","(da Costa, 1778)","accepted",NA,220,"Species",689176,"Phorcus lineatus","(da Costa, 1778)",138595,"Animalia","Mollusca","Gastropoda","Trochida","Trochidae","Phorcus","MolluscaBase eds. (2024). MolluscaBase. Phorcus lineatus (da Costa, 1778). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176 on 2024-09-11","urn:lsid:marinespecies.org:taxname:689176",1,NA,NA,NA,NA,"exact","2012-09-06T20:46:31.440Z","Scotland","Rispond",NA,"benthos",NA
"phorcus lineatus","SCH03",689176,0,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176","Phorcus lineatus","(da Costa, 1778)","accepted",NA,220,"Species",689176,"Phorcus lineatus","(da Costa, 1778)",138595,"Animalia","Mollusca","Gastropoda","Trochida","Trochidae","Phorcus","MolluscaBase eds. (2024). MolluscaBase. Phorcus lineatus (da Costa, 1778). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176 on 2024-09-11","urn:lsid:marinespecies.org:taxname:689176",1,NA,NA,NA,NA,"exact","2012-09-06T20:46:31.440Z","Scotland","Skerray",NA,"benthos",NA
"phorcus lineatus","SCH04",689176,0,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176","Phorcus lineatus","(da Costa, 1778)","accepted",NA,220,"Species",689176,"Phorcus lineatus","(da Costa, 1778)",138595,"Animalia","Mollusca","Gastropoda","Trochida","Trochidae","Phorcus","MolluscaBase eds. (2024). MolluscaBase. Phorcus lineatus (da Costa, 1778). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176 on 2024-09-11","urn:lsid:marinespecies.org:taxname:689176",1,NA,NA,NA,NA,"exact","2012-09-06T20:46:31.440Z","Scotland","Murkle Bay",NA,"benthos",NA
"phorcus lineatus","SCH05",689176,0,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176","Phorcus lineatus","(da Costa, 1778)","accepted",NA,220,"Species",689176,"Phorcus lineatus","(da Costa, 1778)",138595,"Animalia","Mollusca","Gastropoda","Trochida","Trochidae","Phorcus","MolluscaBase eds. (2024). MolluscaBase. Phorcus lineatus (da Costa, 1778). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176 on 2024-09-11","urn:lsid:marinespecies.org:taxname:689176",1,NA,NA,NA,NA,"exact","2012-09-06T20:46:31.440Z","Scotland","Portskerra",NA,"benthos",NA
"phorcus lineatus","SCH07",689176,0,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176","Phorcus lineatus","(da Costa, 1778)","accepted",NA,220,"Species",689176,"Phorcus lineatus","(da Costa, 1778)",138595,"Animalia","Mollusca","Gastropoda","Trochida","Trochidae","Phorcus","MolluscaBase eds. (2024). MolluscaBase. Phorcus lineatus (da Costa, 1778). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176 on 2024-09-11","urn:lsid:marinespecies.org:taxname:689176",1,NA,NA,NA,NA,"exact","2012-09-06T20:46:31.440Z","Scotland","Sannick",NA,"benthos",NA
"phorcus lineatus","SCH08",689176,0,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176","Phorcus lineatus","(da Costa, 1778)","accepted",NA,220,"Species",689176,"Phorcus lineatus","(da Costa, 1778)",138595,"Animalia","Mollusca","Gastropoda","Trochida","Trochidae","Phorcus","MolluscaBase eds. (2024). MolluscaBase. Phorcus lineatus (da Costa, 1778). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176 on 2024-09-11","urn:lsid:marinespecies.org:taxname:689176",1,NA,NA,NA,NA,"exact","2012-09-06T20:46:31.440Z","Scotland","Wick",NA,"benthos",NA
"phorcus lineatus","SW01",689176,3.00043407747932,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176","Phorcus lineatus","(da Costa, 1778)","accepted",NA,220,"Species",689176,"Phorcus lineatus","(da Costa, 1778)",138595,"Animalia","Mollusca","Gastropoda","Trochida","Trochidae","Phorcus","MolluscaBase eds. (2024). MolluscaBase. Phorcus lineatus (da Costa, 1778). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176 on 2024-09-11","urn:lsid:marinespecies.org:taxname:689176",1,NA,NA,NA,NA,"exact","2012-09-06T20:46:31.440Z","South Wales","Aberystwyth",NA,"benthos",NA
"phorcus lineatus","SW02",689176,6.00000043429426,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176","Phorcus lineatus","(da Costa, 1778)","accepted",NA,220,"Species",689176,"Phorcus lineatus","(da Costa, 1778)",138595,"Animalia","Mollusca","Gastropoda","Trochida","Trochidae","Phorcus","MolluscaBase eds. (2024). MolluscaBase. Phorcus lineatus (da Costa, 1778). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176 on 2024-09-11","urn:lsid:marinespecies.org:taxname:689176",1,NA,NA,NA,NA,"exact","2012-09-06T20:46:31.440Z","South Wales","Neyland",NA,"benthos",NA
"phorcus lineatus","SW03",689176,6.00000043429426,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176","Phorcus lineatus","(da Costa, 1778)","accepted",NA,220,"Species",689176,"Phorcus lineatus","(da Costa, 1778)",138595,"Animalia","Mollusca","Gastropoda","Trochida","Trochidae","Phorcus","MolluscaBase eds. (2024). MolluscaBase. Phorcus lineatus (da Costa, 1778). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176 on 2024-09-11","urn:lsid:marinespecies.org:taxname:689176",1,NA,NA,NA,NA,"exact","2012-09-06T20:46:31.440Z","South Wales","Broad Haven",NA,"benthos",NA
"phorcus lineatus","SW05",689176,6.00000043429426,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176","Phorcus lineatus","(da Costa, 1778)","accepted",NA,220,"Species",689176,"Phorcus lineatus","(da Costa, 1778)",138595,"Animalia","Mollusca","Gastropoda","Trochida","Trochidae","Phorcus","MolluscaBase eds. (2024). MolluscaBase. Phorcus lineatus (da Costa, 1778). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176 on 2024-09-11","urn:lsid:marinespecies.org:taxname:689176",1,NA,NA,NA,NA,"exact","2012-09-06T20:46:31.440Z","South Wales","West Angle",NA,"benthos",NA
"phorcus lineatus","SW06",689176,0,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176","Phorcus lineatus","(da Costa, 1778)","accepted",NA,220,"Species",689176,"Phorcus lineatus","(da Costa, 1778)",138595,"Animalia","Mollusca","Gastropoda","Trochida","Trochidae","Phorcus","MolluscaBase eds. (2024). MolluscaBase. Phorcus lineatus (da Costa, 1778). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176 on 2024-09-11","urn:lsid:marinespecies.org:taxname:689176",1,NA,NA,NA,NA,"exact","2012-09-06T20:46:31.440Z","South Wales","Monkstone Point",NA,"benthos",NA
"phorcus lineatus","SW07",689176,6.00000043429426,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176","Phorcus lineatus","(da Costa, 1778)","accepted",NA,220,"Species",689176,"Phorcus lineatus","(da Costa, 1778)",138595,"Animalia","Mollusca","Gastropoda","Trochida","Trochidae","Phorcus","MolluscaBase eds. (2024). MolluscaBase. Phorcus lineatus (da Costa, 1778). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=689176 on 2024-09-11","urn:lsid:marinespecies.org:taxname:689176",1,NA,NA,NA,NA,"exact","2012-09-06T20:46:31.440Z","South Wales","Dale Jetty",NA,"benthos",NA
"pikea californica","CN01",145229,0,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=145229","Pikea californica","Harvey, 1853","accepted",NA,220,"Species",145229,"Pikea californica","Harvey, 1853",144034,"Plantae","Rhodophyta","Florideophyceae","Gigartinales","Dumontiaceae","Pikea","Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Pikea californica Harvey, 1853. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=145229 on 2024-09-11","urn:lsid:marinespecies.org:taxname:145229",1,NA,NA,NA,NA,"exact","2015-06-26T12:00:51.270Z","Southwest England","Lizard Point",NA,"macroalgae",NA
"pikea californica","CN02",145229,0,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=145229","Pikea californica","Harvey, 1853","accepted",NA,220,"Species",145229,"Pikea californica","Harvey, 1853",144034,"Plantae","Rhodophyta","Florideophyceae","Gigartinales","Dumontiaceae","Pikea","Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Pikea californica Harvey, 1853. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=145229 on 2024-09-11","urn:lsid:marinespecies.org:taxname:145229",1,NA,NA,NA,NA,"exact","2015-06-26T12:00:51.270Z","Southwest England","Sennen Cove",NA,"macroalgae",NA
"pikea californica","CN03",145229,0,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=145229","Pikea californica","Harvey, 1853","accepted",NA,220,"Species",145229,"Pikea californica","Harvey, 1853",144034,"Plantae","Rhodophyta","Florideophyceae","Gigartinales","Dumontiaceae","Pikea","Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Pikea californica Harvey, 1853. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=145229 on 2024-09-11","urn:lsid:marinespecies.org:taxname:145229",1,NA,NA,NA,NA,"exact","2015-06-26T12:00:51.270Z","Southwest England","Looe",NA,"macroalgae",NA
